Text,Label
"Shipping Manifest,""order_10915.pdf,Order ID 10915 Shipping Details Ship Name Tortuga Restaurante Ship Address Avda. Azteca 123 Ship Cty México OF. Ship Region Central America Ship Postal Code 5033 Ship County Meco Customer Details CustomerID TORTU Customer Name Tortuga Restaurante Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-0227 Shipped Date 2018-03-02 Products Product Alice Maton Quantity 10 Unit Price 38.0 Tota 390.0 Product Getost Quantity 30 Unit Price 2.5 Tota 75.0 Product Touriére Quantity 10 Unit Price 745, Tota 74.5 Total Price Total Price 520.5,""",ShippingDocument
"Purchase Order,""77 Original Frankfurter grune Soke 28 13""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""l20 Sir Rodneys Marmalade 15 a1""",PurchaseOrder
"Shipping Manifest,""order_10676.pdf,Order ID 10676 Shipping Details Ship Name Tortuga Restaurante Ship Address Avda. Azteca 123 Ship Cty México OF. Ship Region Central America Ship Postal Code 5033 Ship County Meco Customer Details CustomerID TORTU Customer Name Tortuga Restaurante Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-09-22 Shipped Date 2017-00-29 Products Product ture Quantity 2 Unit Price 31.0, Total 620 Product Teatime Chocolate Bleculs Quantty7 Unit Price 9.2 Total 64 29909990000090 Product Gula Malacca Quanity 21 Unit Price 19.45 Total 408.45 Total Price Total Price 524.85""",ShippingDocument
"Purchase Order,""lea Tarte au sucre 10 49.3""",PurchaseOrder
"Purchase Order,""B-25773,85.00,-9.00,4,Clothing,Saree""",PurchaseOrder
"Purchase Order,""7 lUncle Bobs Organic Dried Pears 3 130""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-26071,21.00,4.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""B-25666,934.00,-916.00,7,Electronics,Electronic Games""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_10334.pdf,Order ID 10334 Shipping Details Ship Name Victuailes en stock Ship Address 2, rue du Commerce Ship Cty Lyon Ship Region Western Europe Ship Postal Code 69004 Ship Country France Customer Details CustomerID VICTE Customer Name Vietuailes en stock Employee Details Employee Name Laura Callahan Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-10-21 Shipped Date 2016-10-28 Products Product Flo Mix Quanity 8 Unit Price 5.6 Total 44.8 Product Scotish Longbreeds Quantity 10 Unit Price 10.0 Total 100.0 Total Price Total Price 144.8""",ShippingDocument
"Purchase Order,""purchase_orders_11007.pdf,""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-25961,26.00,3.00,3,Clothing,Skirt""",PurchaseOrder
"Purchase Order,""10867 2017-09-12 Roland Mendel""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""11030,SAVEA,2018-04-17,Jose Pavarott,invoice_11030.pdf""",Invoice
"Invoice,""X51006414674.jpg,TAX INVOICE,DOMINO,DOMINO,,25.60,""",Invoice
"Invoice,""X51005722699.jpg,A,,,,11,Item Count 2""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""36 Inlaga Sit ie 19""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Receipt,""receipt438.jpg,30.15  18N95,49, 2088.09 Thark you very much Come back again  GUEST CHECK This 1s rot a receict""",Receipt
"Purchase Order,""B-25853,30.00,14.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""B-25880,108.00,37.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""33 IGeitost ie 2""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51006554833.jpg,AA FPHARMACT,,,,27.27,CHANGE o""",Invoice
"Shipping Manifest,""order_10467.pdf,Order ID 10467 Shipping Details Ship Name Magazzini Aimentari Riunit Ship Address Via Ludovico l Mero 22 Ship Cy Bergamo Ship Region Southern Europe Ship Postal Code 24100 Ship Country aly Customer Details CustomerID MAGAA Customer Name Magazzini Alimentari Riu Employee Details Employee Name Laura Callahan Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-03-06 Shipped Date 2017-03-11, Products Product Guarana Fantastica Quantity 28 Unit Price 3.6 Total 100.8 Product NuNuCa Nuf-Nougat-Creme Quantity 12 Unit Price 11.2 Total 134 s0999900000908 Total Price Total Price 205.2""",ShippingDocument
"Shipping Manifest,""order_10425.pdf,Order ID 10425 Shipping Details Ship Name La maison d-Asio Ship Address 1 rue Alsace-Loraine Ship Cty Toulouse Ship Region Western Europe Ship Postal Code 31000 Ship Country France Customer Details CustomerID LAMAL Customer Name La maison Asie Employee Details Employee Name Michael Suyama Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-01-28 Shipped Date 2017-02-14 Products Product Patéchinois Quantity 10 Unit Price 19.2 Total 192.0 Product Lakai Quantity 20 Unit Price 14.4 Total 288.0 Total Price otal Price 480.0""",ShippingDocument
"Purchase Order,""71 Flotemysost 12 21.5""",PurchaseOrder
"Purchase Order,""10961 2018-03-19 Lucia Carvalho""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_10559.pdf,""",PurchaseOrder
"Purchase Order,""Isa Perth Pasties 50 26.2""",PurchaseOrder
"Purchase Order,""B-25881,36.00,7.00,3,Clothing,Leggings""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""11020,OTTIK,2018-04-14, ensiette Patz,invoice_11020.pdf""",Invoice
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-26025,41.00,19.00,5,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""B-25733,30.00,-10.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""70 lOutback Lager 7 15""",PurchaseOrder
"Purchase Order,""54 Manjimup Dried Apples 48 53""",PurchaseOrder
"Purchase Order,""let Sirop dérable 25 28.5""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""purchase_orders_10280.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""074s 2017-11-18 Horst Kloss""",PurchaseOrder
"Invoice,""X51007339114.jpg,,SANYU,,14122017,6,R""",Invoice
"Purchase Order,""10862 2018-01-30 Renate Messner""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""70 lOutback Lager 4 15""",PurchaseOrder
"Purchase Order,""purchase_orders_10612.pdf,""",PurchaseOrder
"Purchase Order,""10504 2017-04-11 Karl Jablonski""",PurchaseOrder
"Invoice,""10893,KOENE,2018-02-18,Phiip Cramer,invoice_10893.pdf""",Invoice
"Invoice,""10560,FRANK,2017-06-06,peter Franken,invoice_10560.pdf""",Invoice
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-25970,365.00,107.00,3,Electronics,Phones""",PurchaseOrder
"Purchase Order,""46 Spegesild 28 lo6""",PurchaseOrder
"Purchase Order,""11071 2018-05-05 Carlos Gonzalez""",PurchaseOrder
"Purchase Order,""l21 Sir Rodneys Scones 36 10""",PurchaseOrder
"Purchase Order,""71 Flotemysost 160 21.5""",PurchaseOrder
"Purchase Order,""purchase_orders_10850.pdf,""",PurchaseOrder
"Invoice,""10414,FAMIA,2017-01-14,asia Cruz,invoice_10414.pdf""",Invoice
"Invoice,""10754,MAGAA,2017-11-25,Giovanni Roveth,invoice_10754.pdf""",Invoice
"Purchase Order,""B-25903,37.00,17.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""X51005447844.jpg,,Invoice,,,110.00,""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""l20 Sir Rodneys Marmalade 21 a1""",PurchaseOrder
"Invoice,""X51007579726.jpg,,RAPID,,18062018,,Cash RM 30""",Invoice
"Purchase Order,""30 Nord-Ost Matjeshering 35 125.89""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""leo Camembert Pierrot 36 a4""",PurchaseOrder
"Invoice,""X51005745244.jpg,,,,,11.90,Change""",Invoice
"Purchase Order,""10609 2017-07-24 Janine Labrune""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""l24 Guarana Fantastica 14 45""",PurchaseOrder
"Invoice,""X510055689111.jpg,,BOOSTER,,,6,CHANGE RM 2""",Invoice
"Invoice,""10816,GREAL,2018-01-06,oward Snyder,invoice_10816.pdf""",Invoice
"Invoice,""11051,LAMAI,2018-04-27,annette Roulet,invoice_11051.pdf""",Invoice
"Purchase Order,""l22 IGustafs Knickebrod 15 21""",PurchaseOrder
"Invoice,""X51006556726.jpg,,,,06082017,54.31,VEOS14 Date""",Invoice
"Purchase Order,""10868 2018-02-04 Lucia Carvalho""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""10870,WOLZA,2018-02-04, zoyszek Piestrzeniewicz,invoice_10870.pdf""",Invoice
"Purchase Order,""13 Konbu 77 6""",PurchaseOrder
"Purchase Order,""10281 2016-08-14 JAlejandra Camino""",PurchaseOrder
"Invoice,""10883,LONEP,2018-02-12,Fran witson,invoice_10883.pdf""",Invoice
"Invoice,""X51005441398.jpg,,,,30032018,179,40,""",Invoice
"Purchase Order,""B-25873,42.00,12.00,2,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""B-26040,833.00,93.00,3,Clothing,Trousers""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51006619567.jpg,,,,,,Ttom Oty Price Amount""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Product 1D Product fauantiy JUnit Price""",PurchaseOrder
"Purchase Order,""eo Camembert Pierrot as se""",PurchaseOrder
"Invoice,""X51005442384.jpg,UNIHAKKA INTERNATIONAL SDN BHD,Invoice,,,100100000007,CASH""",Invoice
"Purchase Order,""B-25929,216.00,-135.00,3,Furniture,Chairs""",PurchaseOrder
"Purchase Order,""purchase_orders_10592.pdf,""",PurchaseOrder
"Purchase Order,""B-25823,103.00,50.00,2,Furniture,Furnishings""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""13 Konbu 10 48""",PurchaseOrder
"Purchase Order,""purchase_orders_10618.pdf,""",PurchaseOrder
"Purchase Order,""purchase_orders_10892.pdf,""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25624,26.00,12.00,3,Clothing,Hankerchief""",PurchaseOrder
"Invoice,""X51005301659.jpg,HOME MASTER HARDWARE ,Involge,,22122017,45.00,""",Invoice
"Purchase Order,""B-25833,64.00,27.00,5,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""10831 2018-01-14 Jonas Berguifsen""",PurchaseOrder
"Receipt,""receipt183.jpg,seererceeesennenaenennaateeente tte Finnegans Way Check 822819 1344 Ocean Drive Miami Beach Florida 33139 Tel, 305-672-1747 082117 838 PH Table 15 Cust 1 Waiter 86 IRYNA Prrerrtnrre c 4 SORE MOJITOS 40.00 BACAROL LIGHT Taxable 40.00 Sub-total 40.00 Sales Tax 7 2.80 Resort Tax 2 0.60, Total 4360 Voluntary 18 Tip 720 feel free to adjust or renove tip anount at your discret ion tal 50.80""",Receipt
"Purchase Order,""laa Ipoh Coffee leo 46""",PurchaseOrder
"Purchase Order,""10708 2017-10-17 Liz Nixon""",PurchaseOrder
"Purchase Order,""10837 2018-01-16 Christina Berglund""",PurchaseOrder
"Shipping Manifest,""order_10464.pdf,Order ID 10464 Shipping Details Ship Name Furia Bacalhau  Frutos do Mar Ship Address Jardim das rosas n. 32 Ship Cty Lisboa Ship Region Souther Europe Ship Postal Code 1675 Ship Country Portugal Customer Details CustomerID FURIB Customer Name Furia Bacalhau e Frulos do Mar Employee Details Employee Name Margaret Peacock Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-03-08 Shipped Date 2017-03-14 Products Product Chef Antons Cajun Seasoning Quantity 16 Unit Price 176 Total 281.6 Product Ipoh Coffee Quantity 3 Unit Price 26.8 oat 110.30999990900909 Product Gnecchi di nonna Alice Quantity 30 Unit Price 30.4 Total 912.0 Product Camembert Pierrot Quantity 20 Unit Price 27.2 Total 544.0 Total Price Total Price 1848.0""",ShippingDocument
"Purchase Order,""purchase_orders_10412.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""H Chai 12 14.4""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51005676536.jpg,,CASH,SIMPLIFIED,02012018,87.80,DocNo CS00012507 Date""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""leo Camembert Pierrot 120 a4""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""X51005724626.jpg,,Bill,,,255,Change""",Invoice
"Purchase Order,""l42 Singaporean Hokkien Fried Mee ie 11.2""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""38 Cote de Blaye 2 1263.5""",PurchaseOrder
"Invoice,""10904,WHITC,2018-02-24,art Jablonski,invoice_10904.pdf""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_10813.pdf,Order ID 10813 Shipping Details Ship Name Ricardo Adocicados Ship Address Av. Copacabana, 267 Ship Cy Rio de Janeiro Ship Region South America Ship Postal Code 02389-890 Ship Country Brazil, Customer Details Customer 1D RICAR Customer Name Ricardo Adocicados Employee Details Employee Name Nancy Davelio Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-01-05 Shipped Date 2018-01-09 Products Product Chang Quantity 12 Unit Price 19.0 Total 228.0 Product Spegesié Quantity 35 Unit Price 120 Total 420.0 Total Price otal Price 648.0""",ShippingDocument
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""36 Inlaga Sit 40 152""",PurchaseOrder
"Purchase Order,""lo IMishi Kobe Niku 120 77.6""",PurchaseOrder
"Purchase Order,""purchase_orders_10401.pdf,""",PurchaseOrder
"Purchase Order,""purchase_orders_10595.pdf,""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-26030,92.00,5.00,6,Clothing,Hankerchief""",PurchaseOrder
"Shipping Manifest,""order_10252.pdf,Order ID 10252 Shipping Details Ship Name Suprémes déices Ship Address Boulevard Trou, 255 Ship Cay Charleroi Ship Region Western Europe Ship Postal Code 6-6000 Ship County Belgium Customer Details CustomerID SUPRD Customer Name Suprémes dices Employee Details Employee Name Margaret Peacock Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-07-09 Shipped Date 2016-07-11 Products Product Sir Rodneys Marmalade Quantity 40 Unit Price 64.8 Tota 2502.0 Product Getost Quantity 25 Unit Price 2.0 Total 50.0 Product Camembert Pierrot Quantity 40 Unit Price 27.2 Total 1088.0 Total Price Total Price 3730.0""",ShippingDocument
"Purchase Order,""la7 Zaanse koeken 130 los""",PurchaseOrder
"Purchase Order,""30 Nord-Ost Matjeshering 15 125.89""",PurchaseOrder
"Shipping Manifest,""order_10337.pdf,Order ID 10337 Shipping Details Ship Name Frankenversand Ship Address Berliner Platz 43 Ship Gay Munchen Ship Region Western Europe Ship Postal Code 80805 Ship Country Germany Customer Details CustomerID FRANK Customer Name Frankenversand Employee Details Employee Name Margaret Peacock Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-10-24 Shipped Date 2016-10-29 Products Product Tunnbréd Quantity 40 Unit Price 72 Total 288.0 Product Gumbir Gummibarchen Quanity 24 Unit Price 28.9 Totak 597 Seg9990000090 Product ilagd Sit Quantity 20 Unit Price 152 Tota 304.0 Product Gravad lax Quantity 28 Unit Price 208 Total 582.4 Product Mozzarella di Giovanni Quantity 25 Unit Price 27.8 Total 695.0 Total Price otal Price 2467.0""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10308 2016-09-18 Ana Trujillo""",PurchaseOrder
"Purchase Order,""B-25661,7.00,-1.00,2,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10808,OLDWO,2018-01-01,lene Philips,invoice_10808.pdf""",Invoice
"Purchase Order,""28 Rosle Sauerkraut 130 36.4""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""57 Ravioli Angelo 40 195""",PurchaseOrder
"Purchase Order,""B-25660,245.00,-78.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""purchase_orders_10435.pdf,""",PurchaseOrder
"Purchase Order,""13 Konbu 3 ie""",PurchaseOrder
"Purchase Order,""les Louisiana Fiery Hot Pepper Sauce 130 21.05""",PurchaseOrder
"Purchase Order,""B-25850,93.00,-1.00,2,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""56 Gnocchi di nonna Alice 12 38""",PurchaseOrder
"Purchase Order,""leo IGudbrandsdalsost 40 36""",PurchaseOrder
"Invoice,""X51005757243.jpg,POPULAR BOOK,,,,5.75,CHANGE 44""",Invoice
"Purchase Order,""H Chai 24 14.4""",PurchaseOrder
"Purchase Order,""2 Ichang 50 19""",PurchaseOrder
"Purchase Order,""leo IGudbrandsdalsost 120 28.8""",PurchaseOrder
"Purchase Order,""l23 HTunnbrod 40 7.2""",PurchaseOrder
"Purchase Order,""10969 2018-03-23 Pedro Afonso""",PurchaseOrder
"Shipping Manifest,""order_10716.pdf,Order ID 10716 Shipping Details Ship Name Rancho grande Ship Address Av. del Libertador 900, Ship Gy Buenos Aires Ship Region South America Ship Postal Code 1010 Ship Country Argentina Customer Details CustomerID RANCH Customer Name Rancho grande Employee Details Employee Name Margaret Peacock Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-10-24 Shipped Date 2017-10-27 Products Product Sir Rodneys Scones Quantity 5 Unit Price 10.0 Total 50.0 Product Manjimup Dried Apples Quantity 7 Unit Price 53.0, Tota 371.0 Product Stop dérable Quantity 10 Unit Price 28.5, Total 285.0 Total Price otal Price 706.0""",ShippingDocument
"Purchase Order,""B-25877,1137.00,568.00,2,Clothing,Trousers""",PurchaseOrder
"Purchase Order,""B-25761,102.00,-90.00,1,Clothing,Saree""",PurchaseOrder
"Purchase Order,""10375 2016-12-06 Yoshi Latimer""",PurchaseOrder
"Purchase Order,""purchase_orders_10814.pdf,""",PurchaseOrder
"Purchase Order,""B-25891,121.00,41.00,4,Clothing,Stole""",PurchaseOrder
"Invoice,""11049,GOURL,2018-04-24,andre Fonseca,invoice_11049.pdf""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""ose 2018-01-21 Georg Pipps""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""70 lOutback Lager 130 15""",PurchaseOrder
"Purchase Order,""0 kura 2 31""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
